V1	V2
GB54251	GO:0000151;GO:0005737;GO:0005886;GO:0009314;GO:0030308;GO:0031624;GO:0032182;GO:0043065;GO:0045116;GO:0048471;GO:0051443;GO:0097602;GO:2000436;GO:0000151;GO:0005634;GO:0005737;GO:0031624;GO:0032182;GO:0035212;GO:0043130;GO:0045116;GO:0051443;GO:0097602;GO:2000436;GO:2000436
GB53708	GO:0004672;GO:0004674;GO:0005524;GO:0005737;GO:0005776;GO:0006468;GO:0006914;GO:0016021;GO:2000786;GO:0001558;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0006468;GO:0006897;GO:0006914;GO:0006979;GO:0008088;GO:0009267;GO:0010506;GO:0010508;GO:0010906;GO:0014067;GO:0016236;GO:0032007;GO:0032182;GO:0034599;GO:0035069;GO:0035096;GO:0043005;GO:0045476;GO:0045819;GO:0045850;GO:0046777;GO:0050804;GO:0050808;GO:0051124;GO:0061723;GO:1990316;GO:2000331;GO:2000331
GB53701	GO:0003823;GO:0005887;GO:0006909;GO:0007155;GO:0007224;GO:0007411;GO:0007413;GO:0007419;GO:0007422;GO:0008046;GO:0016319;GO:0021551;GO:0030424;GO:0030425;GO:0032490;GO:0042802;GO:0042803;GO:0043005;GO:0043025;GO:0045663;GO:0048598;GO:0048666;GO:0048814;GO:0048846;GO:0050770;GO:0050976;GO:0070593;GO:0004672;GO:0005089;GO:0005515;GO:0005523;GO:0005524;GO:0006468;GO:0007527;GO:0019901;GO:0031430;GO:0035023;GO:0036309;GO:0045214;GO:0004672;GO:0004674;GO:0004687;GO:0005524;GO:0005622;GO:0006468;GO:0006914;GO:0007015;GO:0008360;GO:0010906;GO:0018105;GO:0018107;GO:0032008;GO:0046777;GO:0005887;GO:0007155;GO:0007156;GO:0007399;GO:0042802;GO:0005887;GO:0007155;GO:0042802;GO:0004674;GO:0004683;GO:0004687;GO:0005200;GO:0005524;GO:0005875;GO:0006468;GO:0010906;GO:0030018;GO:0030334;GO:0051015;GO:0051493;GO:0005887;GO:0007156;GO:0042802;GO:0048812;GO:0048812
GB53700	GO:0003333;GO:0015171;GO:0016020;GO:0016021;GO:0016021
GB53703	GO:0005086;GO:0005784;GO:0006616;GO:0010507;GO:0012505;GO:0015450;GO:0016021;GO:0031204;GO:0031205;GO:0048812;GO:0048812
GB52446	GO:0003674;GO:0005575;GO:0007608;GO:0016021;GO:0048149;GO:0048149
GB53707	GO:0001731;GO:0002188;GO:0002192;GO:0003729;GO:0003743;GO:0005840;GO:0008284;GO:0035076;GO:0043022;GO:0043234;GO:0045948;GO:0046628;GO:0070992;GO:0070992
GB53706	GO:0003676;GO:0005634;GO:0052907;GO:0070475;GO:0070475
GB45689	GO:0001104;GO:0002805;GO:0006357;GO:0006367;GO:0007399;GO:0016592;GO:0003674;GO:0005575;GO:0008150;GO:0008150
GB49312	GO:0000287;GO:0004477;GO:0004487;GO:0004488;GO:0005739;GO:0005975;GO:0006730;GO:0009256;GO:0009396;GO:0042301;GO:0046653;GO:0055114;GO:0000105;GO:0004329;GO:0004477;GO:0004488;GO:0005524;GO:0005737;GO:0005811;GO:0005829;GO:0006164;GO:0006730;GO:0008652;GO:0009086;GO:0009113;GO:0009257;GO:0035999;GO:0055114;GO:0005576;GO:0005829;GO:0016616;GO:0016618;GO:0030267;GO:0051287;GO:0055114;GO:0004617;GO:0005829;GO:0016618;GO:0030267;GO:0051287;GO:0055114;GO:0005829;GO:0016618;GO:0030267;GO:0051287;GO:0055114;GO:0005829;GO:0016618;GO:0030267;GO:0051287;GO:0055114;GO:0055114
GB45683	GO:0000462;GO:0009267;GO:0022008;GO:0030490;GO:0030515;GO:0032040;GO:0034388;GO:0034388
GB45682	GO:0016491;GO:0019233;GO:0055114;GO:0055114
GB45686	GO:0000122;GO:0000785;GO:0001012;GO:0005515;GO:0005634;GO:0005654;GO:0006351;GO:0007095;GO:0007113;GO:0007307;GO:0008134;GO:0008156;GO:0008285;GO:0008361;GO:0008630;GO:0010629;GO:0010941;GO:0031523;GO:0034088;GO:0035189;GO:0042023;GO:0042127;GO:0042594;GO:0043066;GO:0044212;GO:0051101;GO:0051983;GO:0071922;GO:1900117;GO:2000134;GO:0000122;GO:0001078;GO:0005515;GO:0006351;GO:0007049;GO:0008134;GO:0031523;GO:0035189;GO:0044212;GO:2000134;GO:2000134
GB45685	GO:0003779;GO:0005515;GO:0005737;GO:0005856;GO:0005886;GO:0005938;GO:0007015;GO:0007304;GO:0007315;GO:0007316;GO:0008017;GO:0015031;GO:0016192;GO:0030029;GO:0030036;GO:0030659;GO:0030717;GO:0045010;GO:0045451;GO:0048471;GO:0048477;GO:0051493;GO:0051639;GO:0051639
GB51570	GO:0003824;GO:0005575;GO:0008150;GO:0008150
GB45906	GO:0005759;GO:0006979;GO:0008340;GO:0009408;GO:0042802;GO:0051082;GO:0061077;GO:0001666;GO:0003779;GO:0005515;GO:0005875;GO:0009408;GO:0009631;GO:0042026;GO:0051082;GO:0061077;GO:0005737;GO:0005875;GO:0008340;GO:0009408;GO:0009631;GO:0017022;GO:0042026;GO:0051082;GO:0061077;GO:0005515;GO:0005634;GO:0005737;GO:0005875;GO:0007476;GO:0008340;GO:0009408;GO:0042026;GO:0042595;GO:0042742;GO:0050832;GO:0051082;GO:0061077;GO:0005575;GO:0009408;GO:0051082;GO:0061077;GO:0005515;GO:0006497;GO:0009408;GO:0010506;GO:0010998;GO:0030018;GO:0031427;GO:0051082;GO:0061077;GO:1903061;GO:0007275;GO:0009408;GO:0010998;GO:0030018;GO:0042026;GO:0045214;GO:0048471;GO:0051082;GO:0061077;GO:0005575;GO:0009408;GO:0042026;GO:0051082;GO:0061077;GO:0005575;GO:0009408;GO:0051082;GO:0061077;GO:0061077
GB45355	GO:0000453;GO:0003723;GO:0016423;GO:0030488;GO:0070039;GO:0070039
GB42434	GO:0004568;GO:0005615;GO:0005737;GO:0005975;GO:0006032;GO:0008061;GO:0000272;GO:0004568;GO:0005576;GO:0005615;GO:0005737;GO:0005975;GO:0006032;GO:0008061;GO:0008362;GO:0008363;GO:0018990;GO:0040003;GO:0042060;GO:0004568;GO:0005576;GO:0005737;GO:0005975;GO:0006032;GO:0008061;GO:0016021;GO:0004568;GO:0005576;GO:0005737;GO:0005975;GO:0006032;GO:0008061;GO:0018990;GO:0004568;GO:0005615;GO:0005737;GO:0005975;GO:0006032;GO:0008061;GO:0018990;GO:0040003;GO:0042060;GO:0004568;GO:0005576;GO:0005737;GO:0005975;GO:0006032;GO:0008061;GO:0018990;GO:0040003;GO:0042060;GO:0004568;GO:0005615;GO:0005737;GO:0005975;GO:0006032;GO:0008061;GO:0018990;GO:0040003;GO:0042060;GO:0004568;GO:0005576;GO:0005737;GO:0005975;GO:0006032;GO:0008061;GO:0018990;GO:0040003;GO:0042060;GO:0000272;GO:0004568;GO:0005576;GO:0005975;GO:0006032;GO:0008061;GO:0004568;GO:0005576;GO:0005975;GO:0006032;GO:0008061;GO:0018990;GO:0018990
GB45357	GO:0005634;GO:0005875;GO:0006355;GO:0070822;GO:0070822
GB45356	GO:0005575;GO:0008150;GO:0008270;GO:0008270
GB42431	GO:0004017;GO:0005524;GO:0005634;GO:0005737;GO:0006139;GO:0006207;GO:0009041;GO:0019233;GO:0046034;GO:0004127;GO:0005524;GO:0005634;GO:0005737;GO:0006139;GO:0006207;GO:0006221;GO:0009041;GO:0004017;GO:0005524;GO:0005575;GO:0006139;GO:0008150;GO:0019205;GO:0019205
GB45421	GO:0000979;GO:0001047;GO:0001075;GO:0001673;GO:0001674;GO:0003682;GO:0003700;GO:0005634;GO:0005667;GO:0005669;GO:0005700;GO:0006352;GO:0006357;GO:0006366;GO:0006367;GO:0022008;GO:0035071;GO:0035075;GO:0035209;GO:0035277;GO:0045944;GO:0048812;GO:0051123;GO:0060963;GO:0060963
GB45352	GO:0002230;GO:0004175;GO:0004197;GO:0005515;GO:0005737;GO:0006915;GO:0006952;GO:0006955;GO:0006963;GO:0006964;GO:0007291;GO:0008656;GO:0016485;GO:0043069;GO:0045087;GO:0045089;GO:0048935;GO:0050829;GO:0061057;GO:0097194;GO:0097200;GO:0097200
GB45358	GO:0000166;GO:0000339;GO:0000398;GO:0003729;GO:0005515;GO:0005681;GO:0005846;GO:0005875;GO:0006370;GO:0016246;GO:0030422;GO:0031053;GO:0035195;GO:0045071;GO:0045292;GO:0071011;GO:0071013;GO:0010826;GO:0016021;GO:0036038;GO:0051726;GO:0060271;GO:0060271
GB45429	GO:0000166;GO:0000335;GO:0000398;GO:0003676;GO:0005515;GO:0005634;GO:0005737;GO:0006915;GO:0008380;GO:0010506;GO:0071011;GO:0071013;GO:0071013
GB45455	GO:0005634;GO:0005737;GO:0006629;GO:0006914;GO:0009267;GO:0010906;GO:0016301;GO:0019901;GO:0030730;GO:0042595;GO:0042632;GO:0045787;GO:0046983;GO:2001020;GO:2001020
GB49478	GO:0004888;GO:0004930;GO:0005102;GO:0005118;GO:0005771;GO:0005887;GO:0007165;GO:0007196;GO:0007216;GO:0007465;GO:0007601;GO:0008066;GO:0009749;GO:0016021;GO:0030297;GO:0031528;GO:0042593;GO:0042734;GO:0045466;GO:0045467;GO:0045470;GO:0050730;GO:0051966;GO:0055088;GO:0055088
GB49475	GO:0003333;GO:0005887;GO:0006865;GO:0015171;GO:0015179;GO:0015297;GO:0030431;GO:0060356;GO:0003333;GO:0005887;GO:0015179;GO:0015297;GO:0050832;GO:0060356;GO:0003333;GO:0005887;GO:0015171;GO:0015179;GO:0015297;GO:0016021;GO:0003333;GO:0005887;GO:0006868;GO:0006909;GO:0007619;GO:0007635;GO:0008049;GO:0014047;GO:0015171;GO:0015179;GO:0015297;GO:0015734;GO:0015813;GO:0031594;GO:0042742;GO:0003333;GO:0005887;GO:0015171;GO:0015179;GO:0015297;GO:0015297
GB49476	GO:0004720;GO:0005044;GO:0005507;GO:0006464;GO:0007155;GO:0016020;GO:0055114;GO:0004720;GO:0005044;GO:0005507;GO:0006464;GO:0007155;GO:0016020;GO:0055114;GO:0055114
GB49471	GO:0005623;GO:0009055;GO:0015035;GO:0045454;GO:0005623;GO:0009055;GO:0015035;GO:0045454;GO:0045454
GB41181	GO:0000049;GO:0002949;GO:0003725;GO:0005737;GO:0006450;GO:0016779;GO:0016779
GB50050	GO:0000132;GO:0003924;GO:0005525;GO:0005575;GO:0005622;GO:0007264;GO:0007269;GO:0016197;GO:0022008;GO:0045196;GO:0048488;GO:0098793;GO:1902850;GO:0005525;GO:0005737;GO:0007264;GO:0015630;GO:0035147;GO:0060271;GO:0060271
GB50057	GO:0004152;GO:0005743;GO:0005758;GO:0006207;GO:0016021;GO:0044205;GO:0055114;GO:0055114
GB49219	GO:0003674;GO:0005634;GO:0005737;GO:0007291;GO:0007291
GB49211	GO:0005634;GO:0005634
GB49214	GO:0000139;GO:0005078;GO:0007257;GO:0008088;GO:0008432;GO:0016020;GO:0016192;GO:0019233;GO:0019894;GO:0030140;GO:0030159;GO:0043005;GO:0046328;GO:0046328
GB54829	GO:0007218;GO:0010952;GO:0016021;GO:0016504;GO:0030141;GO:0045862;GO:0045862
GB54827	GO:0000149;GO:0001786;GO:0005509;GO:0005515;GO:0005544;GO:0005886;GO:0007268;GO:0007269;GO:0007317;GO:0008021;GO:0008345;GO:0016021;GO:0016079;GO:0016192;GO:0017158;GO:0019905;GO:0030054;GO:0030276;GO:0030285;GO:0030672;GO:0031340;GO:0031594;GO:0042803;GO:0043195;GO:0048488;GO:0048791;GO:0050803;GO:0060024;GO:1900073;GO:1900073
GB54130	GO:0000123;GO:0000124;GO:0000281;GO:0004402;GO:0005634;GO:0005700;GO:0005703;GO:0005737;GO:0005875;GO:0006281;GO:0006351;GO:0006355;GO:0006909;GO:0016301;GO:0016573;GO:0035222;GO:0035267;GO:0043486;GO:0043966;GO:0045747;GO:0045747
GB43742	GO:0000806;GO:0004791;GO:0005634;GO:0005737;GO:0006457;GO:0006662;GO:0006974;GO:0015035;GO:0016491;GO:0016671;GO:0034599;GO:0045454;GO:0047134;GO:0055114;GO:0004791;GO:0005737;GO:0006662;GO:0006974;GO:0015035;GO:0016671;GO:0034599;GO:0045454;GO:0047134;GO:0004791;GO:0005737;GO:0006662;GO:0015035;GO:0016671;GO:0034599;GO:0045454;GO:0047134;GO:0004791;GO:0005634;GO:0005737;GO:0006662;GO:0006974;GO:0006979;GO:0008340;GO:0015035;GO:0015036;GO:0016671;GO:0034599;GO:0045454;GO:0047134;GO:0050832;GO:0050832
GB43743	GO:0000166;GO:0003674;GO:0005575;GO:0008150;GO:0016021;GO:0016021
GB55056	GO:0003824;GO:0005886;GO:0071554;GO:0071554
GB48157	GO:0000398;GO:0003674;GO:0003676;GO:0006397;GO:0071011;GO:0071013;GO:0071013
GB55053	GO:0004382;GO:0005509;GO:0016021;GO:0017110;GO:0017111;GO:0030166;GO:0045134;GO:0045134
GB51247	GO:0016491;GO:0016021;GO:0016491;GO:0009922;GO:0016021;GO:0019367;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0009922;GO:0016021;GO:0019367;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0009922;GO:0016021;GO:0019367;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0016491;GO:0009922;GO:0016021;GO:0016757;GO:0019367;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0009922;GO:0016021;GO:0019367;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0009922;GO:0016021;GO:0019367;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0009922;GO:0016021;GO:0019367;GO:0022008;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0006694;GO:0009922;GO:0016021;GO:0019367;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0035209;GO:0042632;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0006633;GO:0009922;GO:0016021;GO:0019367;GO:0030148;GO:0030176;GO:0034625;GO:0034626;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0006635;GO:0008670;GO:0009922;GO:0016021;GO:0019367;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0005575;GO:0009922;GO:0016021;GO:0030497;GO:0102336;GO:0102337;GO:0102338;GO:0016491;GO:0016491;GO:0016491;GO:0009922;GO:0016021;GO:0019367;GO:0019368;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042759;GO:0042761;GO:0042811;GO:0102336;GO:0102337;GO:0102338;GO:0009922;GO:0016021;GO:0019367;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042761;GO:0102336;GO:0102337;GO:0102338;GO:0000212;GO:0000915;GO:0007110;GO:0007111;GO:0007112;GO:0009922;GO:0016021;GO:0019367;GO:0030148;GO:0030176;GO:0030497;GO:0034625;GO:0034626;GO:0042761;GO:0042811;GO:0051225;GO:0102336;GO:0102337;GO:0102338;GO:0102338
GB41428	GO:0005615;GO:0006959;GO:0009617;GO:0019731;GO:0042742;GO:0045087;GO:0050830;GO:0050830
GB41423	GO:0000228;GO:0000785;GO:0000805;GO:0003682;GO:0003690;GO:0003723;GO:0003724;GO:0003725;GO:0004003;GO:0004004;GO:0004386;GO:0005524;GO:0005634;GO:0005665;GO:0005694;GO:0005700;GO:0005737;GO:0006396;GO:0007549;GO:0008026;GO:0008340;GO:0009047;GO:0016456;GO:0016457;GO:0030529;GO:0031453;GO:0032508;GO:0044822;GO:0045433;GO:0045944;GO:0048675;GO:0050684;GO:0072487;GO:2000373;GO:2000765;GO:2000765
GB41422	GO:0000281;GO:0000916;GO:0005737;GO:0005813;GO:0007052;GO:0007293;GO:0008017;GO:0022008;GO:0051233;GO:0051298;GO:0051533;GO:0060429;GO:0000226;GO:0000910;GO:0004871;GO:0005834;GO:0007186;GO:0008017;GO:0008017
GB41427	GO:0003007;GO:0004096;GO:0005739;GO:0005777;GO:0007568;GO:0008340;GO:0016209;GO:0020037;GO:0034976;GO:0035206;GO:0036335;GO:0038001;GO:0042542;GO:0042744;GO:0045471;GO:0046872;GO:0055114;GO:0072593;GO:0004096;GO:0005739;GO:0005777;GO:0006979;GO:0020037;GO:0042542;GO:0042744;GO:0046872;GO:0055114;GO:0055114
GB41425	GO:0000139;GO:0005078;GO:0007257;GO:0008088;GO:0008432;GO:0016020;GO:0016192;GO:0019233;GO:0019894;GO:0030140;GO:0030159;GO:0043005;GO:0046328;GO:0046328
GB41424	GO:0000139;GO:0005078;GO:0007257;GO:0008088;GO:0008432;GO:0016020;GO:0016192;GO:0019233;GO:0019894;GO:0030140;GO:0030159;GO:0043005;GO:0046328;GO:0046328
GB47443	GO:0003677;GO:0003677
GB47114	GO:0004579;GO:0006487;GO:0008250;GO:0012505;GO:0016021;GO:0016757;GO:0035010;GO:0035010
GB47441	GO:0000220;GO:0007035;GO:0007430;GO:0015078;GO:0015991;GO:0016021;GO:0019233;GO:0033181;GO:0046961;GO:0000220;GO:0007035;GO:0015991;GO:0016021;GO:0033176;GO:0046961;GO:0046961
GB47440	GO:0000266;GO:0000281;GO:0003374;GO:0003924;GO:0005525;GO:0005875;GO:0007005;GO:0007370;GO:0008017;GO:0008637;GO:0016185;GO:0016559;GO:0030382;GO:0031966;GO:0045202;GO:0051646;GO:0061025;GO:0090140;GO:0090141;GO:0090141
GB47111	GO:0006909;GO:0016021;GO:0016021
GB47110	GO:0004075;GO:0004485;GO:0005524;GO:0005759;GO:0006551;GO:0046872;GO:0046872
GB47445	GO:0001558;GO:0005515;GO:0005520;GO:0005576;GO:0007528;GO:0016021;GO:0030514;GO:0031045;GO:0036122;GO:0038056;GO:0097467;GO:0099504;GO:2001284;GO:2001284
GB47112	GO:0000724;GO:0005635;GO:0006998;GO:0007097;GO:0016021;GO:0034399;GO:0043495;GO:0048471;GO:0051647;GO:0051647
GB47449	GO:0006405;GO:0006606;GO:0006999;GO:0017056;GO:0019233;GO:0044611;GO:0044611
GB47118	GO:0005509;GO:0005886;GO:0005887;GO:0007156;GO:0016339;GO:0044331;GO:0044331
GB43353	GO:0005615;GO:0042302;GO:0042302
GB51833	GO:0005261;GO:0005328;GO:0005330;GO:0005886;GO:0005887;GO:0006837;GO:0006909;GO:0007268;GO:0008504;GO:0015222;GO:0015844;GO:0030424;GO:0043679;GO:0046872;GO:0051583;GO:0051610;GO:0005034;GO:0005215;GO:0005328;GO:0005886;GO:0005887;GO:0006810;GO:0006836;GO:0009414;GO:0009881;GO:0016021;GO:0016323;GO:0019226;GO:0042065;GO:0042066;GO:0047484;GO:0050891;GO:0005215;GO:0005326;GO:0005328;GO:0005416;GO:0005887;GO:0006810;GO:0006836;GO:0016021;GO:0044745;GO:0005215;GO:0005326;GO:0005328;GO:0005887;GO:0006810;GO:0006836;GO:0016021;GO:0005283;GO:0005326;GO:0005328;GO:0005416;GO:0005887;GO:0006814;GO:0006836;GO:0015175;GO:0015179;GO:0015804;GO:0015807;GO:0016021;GO:0042940;GO:0042943;GO:0044745;GO:0005215;GO:0005326;GO:0005328;GO:0005416;GO:0005887;GO:0006810;GO:0006836;GO:0016021;GO:0044745;GO:0005215;GO:0005326;GO:0005328;GO:0005416;GO:0005887;GO:0006810;GO:0006836;GO:0016021;GO:0044745;GO:0005329;GO:0005330;GO:0005887;GO:0008344;GO:0015872;GO:0019811;GO:0030431;GO:0042745;GO:0043005;GO:0046872;GO:0051583;GO:0098793;GO:0099509;GO:1990834;GO:0005215;GO:0005326;GO:0005328;GO:0005416;GO:0005887;GO:0006810;GO:0006836;GO:0010226;GO:0016021;GO:0044745;GO:0005215;GO:0005326;GO:0005328;GO:0005887;GO:0006810;GO:0006836;GO:0015375;GO:0015816;GO:0016021;GO:0005215;GO:0005326;GO:0005328;GO:0005416;GO:0005886;GO:0005887;GO:0006810;GO:0006836;GO:0007632;GO:0016021;GO:0044745;GO:0005328;GO:0005332;GO:0005886;GO:0005887;GO:0006836;GO:0007268;GO:0015812;GO:0016021;GO:0043005;GO:0051939;GO:0071260;GO:0097386;GO:0005215;GO:0005326;GO:0005328;GO:0005886;GO:0005887;GO:0006810;GO:0006836;GO:0016021;GO:0005326;GO:0005328;GO:0005887;GO:0006836;GO:0015187;GO:0015193;GO:0015824;GO:0016021;GO:0030317;GO:0036233;GO:1903346;GO:1903346
GB51834	GO:0005261;GO:0005328;GO:0005330;GO:0005886;GO:0005887;GO:0006837;GO:0006909;GO:0007268;GO:0008504;GO:0015222;GO:0015844;GO:0030424;GO:0043679;GO:0046872;GO:0051583;GO:0051610;GO:0005034;GO:0005215;GO:0005328;GO:0005886;GO:0005887;GO:0006810;GO:0006836;GO:0009414;GO:0009881;GO:0016021;GO:0016323;GO:0019226;GO:0042065;GO:0042066;GO:0047484;GO:0050891;GO:0005215;GO:0005326;GO:0005328;GO:0005416;GO:0005887;GO:0006810;GO:0006836;GO:0016021;GO:0044745;GO:0005215;GO:0005326;GO:0005328;GO:0005887;GO:0006810;GO:0006836;GO:0016021;GO:0005283;GO:0005326;GO:0005328;GO:0005416;GO:0005887;GO:0006814;GO:0006836;GO:0015175;GO:0015179;GO:0015804;GO:0015807;GO:0016021;GO:0042940;GO:0042943;GO:0044745;GO:0005215;GO:0005326;GO:0005328;GO:0005416;GO:0005887;GO:0006810;GO:0006836;GO:0016021;GO:0044745;GO:0005215;GO:0005326;GO:0005328;GO:0005416;GO:0005887;GO:0006810;GO:0006836;GO:0016021;GO:0044745;GO:0005329;GO:0005330;GO:0005887;GO:0008344;GO:0015872;GO:0019811;GO:0030431;GO:0042745;GO:0043005;GO:0046872;GO:0051583;GO:0098793;GO:0099509;GO:1990834;GO:0005215;GO:0005326;GO:0005328;GO:0005416;GO:0005887;GO:0006810;GO:0006836;GO:0010226;GO:0016021;GO:0044745;GO:0005215;GO:0005326;GO:0005328;GO:0005887;GO:0006810;GO:0006836;GO:0015375;GO:0015816;GO:0016021;GO:0005215;GO:0005326;GO:0005328;GO:0005416;GO:0005886;GO:0005887;GO:0006810;GO:0006836;GO:0007632;GO:0016021;GO:0044745;GO:0005328;GO:0005332;GO:0005886;GO:0005887;GO:0006836;GO:0007268;GO:0015812;GO:0016021;GO:0043005;GO:0051939;GO:0071260;GO:0097386;GO:0005215;GO:0005326;GO:0005328;GO:0005886;GO:0005887;GO:0006810;GO:0006836;GO:0016021;GO:0005326;GO:0005328;GO:0005887;GO:0006836;GO:0015187;GO:0015193;GO:0015824;GO:0016021;GO:0030317;GO:0036233;GO:1903346;GO:1903346
GB43358	GO:0003841;GO:0008654;GO:0016020;GO:0016021;GO:0016411;GO:0048149;GO:0000502;GO:0003841;GO:0008654;GO:0016020;GO:0016021;GO:0016411;GO:0016411
GB53882	GO:0003674;GO:0005768;GO:0015031;GO:0032509;GO:0032509
GB53881	GO:0000815;GO:0003674;GO:0007034;GO:0016197;GO:0000815;GO:0003674;GO:0005770;GO:0007034;GO:0032509;GO:0042059;GO:0045177;GO:0045177
GB40466	GO:0005524;GO:0016887;GO:0005524;GO:0016887;GO:0005524;GO:0016887;GO:0016887
GB40467	GO:0000209;GO:0004842;GO:0005783;GO:0005789;GO:0016021;GO:0016567;GO:0030433;GO:0031625;GO:0042335;GO:0061630;GO:0061630
GB40460	GO:0004300;GO:0005739;GO:0005759;GO:0005811;GO:0005875;GO:0006635;GO:0006635
GB40461	GO:0001964;GO:0005509;GO:0005615;GO:0005783;GO:0005788;GO:0005811;GO:0006457;GO:0007417;GO:0007422;GO:0007476;GO:0012505;GO:0022008;GO:0030246;GO:0030431;GO:0031987;GO:0042048;GO:0045169;GO:0048854;GO:0051082;GO:0051082
GB40462	GO:0004129;GO:0005751;GO:0006123;GO:0007406;GO:0016021;GO:0004129;GO:0005751;GO:0006123;GO:0016021;GO:0016021
GB40463	GO:0004142;GO:0006909;GO:0008654;GO:0016020;GO:0016021;GO:0016780;GO:0008654;GO:0016020;GO:0016021;GO:0016780;GO:0016780
GB50619	GO:0003674;GO:0005575;GO:0008150;GO:0008150
GB55066	GO:0001745;GO:0001746;GO:0001751;GO:0002385;GO:0005113;GO:0005119;GO:0005515;GO:0005576;GO:0005615;GO:0005634;GO:0005737;GO:0005768;GO:0005886;GO:0006357;GO:0007224;GO:0007228;GO:0007280;GO:0007346;GO:0007367;GO:0007386;GO:0007398;GO:0007418;GO:0007424;GO:0007427;GO:0007440;GO:0007442;GO:0007446;GO:0007447;GO:0007458;GO:0007473;GO:0007474;GO:0007478;GO:0007487;GO:0007498;GO:0007506;GO:0007507;GO:0008233;GO:0008347;GO:0008354;GO:0008544;GO:0008595;GO:0009880;GO:0016015;GO:0016335;GO:0016539;GO:0016540;GO:0021960;GO:0030139;GO:0030707;GO:0030713;GO:0031397;GO:0031410;GO:0035215;GO:0035217;GO:0035224;GO:0035231;GO:0035232;GO:0035277;GO:0035288;GO:0035289;GO:0035290;GO:0040007;GO:0042078;GO:0042127;GO:0042306;GO:0042993;GO:0045168;GO:0045464;GO:0045743;GO:0045861;GO:0045880;GO:0046620;GO:0046872;GO:0048066;GO:0048099;GO:0048100;GO:0048103;GO:0048592;GO:0060914;GO:2000010;GO:2000274;GO:2000274
GB52288	GO:0030431;GO:0045475;GO:0046331;GO:0048096;GO:0048190;GO:0048190
GB48828	GO:0003676;GO:0004842;GO:0005575;GO:0005634;GO:0006915;GO:0008270;GO:0022008;GO:0035736;GO:0042787;GO:0042787
GB48829	GO:0016020;GO:0016021;GO:0016021
GB48532	GO:0004842;GO:0031462;GO:0051438;GO:0051438
GB52282	GO:0005634;GO:0005737;GO:0005847;GO:0006378;GO:0006379;GO:0016180;GO:0016787;GO:0022008;GO:0032039;GO:0034472;GO:0034472
GB52281	GO:0005515;GO:0005886;GO:0007268;GO:0007274;GO:0007416;GO:0008306;GO:0016021;GO:0019901;GO:0031594;GO:0034185;GO:0040011;GO:0040012;GO:0042043;GO:0048488;GO:0050808;GO:0051124;GO:0061174;GO:0071938;GO:0072553;GO:0097105;GO:0097109;GO:0097118;GO:0098820;GO:0099056;GO:1900073;GO:1900244;GO:2000331;GO:2000331
GB48827	GO:0000151;GO:0005737;GO:0005886;GO:0009314;GO:0030308;GO:0031624;GO:0032182;GO:0043065;GO:0045116;GO:0048471;GO:0051443;GO:0097602;GO:2000436;GO:0000151;GO:0005634;GO:0005737;GO:0031624;GO:0032182;GO:0035212;GO:0043130;GO:0045116;GO:0051443;GO:0097602;GO:2000436;GO:2000436
